Date,AAPL,AMD,AMZN,AVGO,CRM,CSCO,GOOGL,INTC,META,MSFT,NVDA,ORCL,TSLA,TXN
2020-04-30,0.03187536936163077,0.015541784905548028,0.2613579493992686,0.009303142846055434,0.13961595472759014,0.15681450211411208,0.045911750657310346,0.7971732331687524,0.17799664478423385,0.035836765492314404,0.003974406312569054,0.010733367732905563,0.014614858239282214,0.06386814539178831
2020-05-01,0.025946549951051223,0.0,0.20270845413962035,0.004676786064131952,0.11648481371652608,0.11914015888702378,0.0358858051244344,0.7465523547848705,0.17424610447082703,0.021237772102904895,0.0023162200380700618,0.0031036375250124704,0.0022422928384372987,0.025791641028068524
2020-05-04,0.031073211558717173,0.01659442874224809,0.21205379599282526,0.005670375809339087,0.1376261449059223,0.13023591480080188,0.03778997561882208,0.7570395023790577,0.17884203511172905,0.034672471368135116,0.0038016060381095285,0.0028449634370192323,0.011437246321360409,0.03130099653742402
2020-05-05,0.03658846022152812,0.014303390117836823,0.21261857307180787,0.006683343317422888,0.1450050176857297,0.13307460395906512,0.04670345028421169,0.7723672591554136,0.18162419995146098,0.040713529275278715,0.004229242777194796,0.00478474021023223,0.012515397291918612,0.03855365536626487
2020-05-06,0.040436539982400266,0.014117639166825735,0.22305918822841164,0.006415553399891569,0.14674598979325804,0.12507539139462942,0.0454783877172083,0.787781111322251,0.1837761690134034,0.046313958057323634,0.004936152079585511,0.0035561511749909736,0.014722371028022471,0.04469047384984359
2020-05-07,0.04433478416079595,0.012817335268916208,0.22816089357237324,0.007801139139957364,0.17257159857685989,0.1307520817942387,0.053617114294099655,0.7875781969846043,0.1880646485712997,0.049649146864772065,0.006171924317342516,0.008340971067147873,0.014332270268485131,0.05326814757637888
2020-05-08,0.05339673201478545,0.020495340435976617,0.2319052675246942,0.010626617136970176,0.19744377540198432,0.17255530235754302,0.05875641264533493,0.7977189668535782,0.18974013561451183,0.05304723253310539,0.00750372343925889,0.014612947839973078,0.02038032600682689,0.06268258019571515
2020-05-11,0.059530031521617566,0.03628483264356602,0.24107587224420624,0.010770209387661517,0.22550796801486162,0.18107056726259585,0.06532544769392246,0.8070487736896303,0.1910159386063052,0.059528568466443166,0.009270112879004207,0.014354300312621415,0.019131704783204792,0.06184576061984137
2020-05-12,0.05500546114359972,0.024024750227683134,0.22483465082116694,0.008072781060699377,0.2042422179683956,0.1784903055595095,0.055630580355537085,0.7717585161424734,0.18628161138300933,0.0462195124520236,0.0074338902618614824,0.006207248489383421,0.018842973977739624,0.03959971017764374
2020-05-13,0.05027976021802488,0.014241481007638446,0.2282576417619273,0.0060157861147126235,0.17149374776131276,0.14571874620033398,0.04646801225083497,0.7585755934235445,0.1785961355140311,0.03753568293401521,0.007276804874875045,0.0021983711792815663,0.016009387165328237,0.02132852237931049
2020-05-14,0.05265514193357934,0.02866871296628798,0.23478843023062868,0.007354777754805947,0.1605500485682675,0.19474704349073813,0.04937891577594139,0.785752922632573,0.18122453946492947,0.03998991443318445,0.00902576525804804,0.010345502684444174,0.017909192803930205,0.030254881042972248
2020-05-15,0.05035506595399303,0.026749223484730855,0.24131926631162814,0.004952364092958281,0.17849949138297494,0.20558483056061738,0.054907105438752046,0.7695274999048567,0.1874805692777167,0.048264713727495745,0.012239140636841825,0.01041007160403673,0.017270294058286506,0.015540449515931254
2020-05-18,0.05946725703841649,0.029164080329538822,0.2464615849457913,0.010044426380960383,0.18334966078660697,0.2259698725639645,0.0590430715308618,0.8027892216035031,0.19103127934785777,0.053770696904240634,0.01405092047238437,0.011897228484705036,0.019491091369401678,0.058637871334894176
2020-05-19,0.05717983053096293,0.034613003223218364,0.2536601358940688,0.009431200926593483,0.1980240782023165,0.2143582936152082,0.055364430738695514,0.8102935805081075,0.1967031827372874,0.04974364262705844,0.014436672007456214,0.006659894942569633,0.018627957188291536,0.04650362338628544
2020-05-20,0.06483402217787415,0.04030958617810737,0.26882803328309124,0.01204324598588044,0.2017135145922202,0.2357757842582482,0.06722621741671692,0.8672847366802421,0.21682389669964094,0.05775747512138241,0.015585178669783255,0.010280721279719351,0.019787502915210073,0.07997743803348023
2020-05-21,0.06184271756688148,0.029535605851976954,0.25285196474766414,0.010537339813647476,0.1947907805818032,0.21513231479972417,0.06640385852591363,0.8445694399464472,0.21900657080957572,0.05072160354694155,0.014225471672005684,0.005883952360514588,0.021636627970792174,0.051943071995611545
2020-05-22,0.06440665917077071,0.03275539923144366,0.24977535327491895,0.011255359940515644,0.20552730613266168,0.22184145383902654,0.06861859794610664,0.8502482641298958,0.22441718672998048,0.05097399350226273,0.01597790717382041,0.008470374512748291,0.019990234035321977,0.0517340188093256
2020-05-26,0.06169190906266897,0.020495340435976617,0.24508863672040393,0.013339529171161435,0.20001401543704844,0.22029341146999415,0.07139294741185459,0.8518707977236968,0.22025162162360232,0.044853135829833746,0.013824001908000524,0.009504831818947346,0.020295855439116314,0.06777328318484199
2020-05-27,0.06342638419016167,0.01770898168914653,0.24150962027906808,0.015501327200136791,0.20034560793630507,0.24919383303121356,0.07102095531911945,0.8766141963574619,0.21554809370784758,0.04561030569579727,0.012480026504997195,0.012220577734856963,0.02050472939389629,0.08234832569333461
2020-05-28,0.06360233401281884,0.01151703137100668,0.23861084073938665,0.013774216799857658,0.21899983611494644,0.23990431763600562,0.07032479121420604,0.8388906157629983,0.20989155462485773,0.04431675701779003,0.012212970320301483,0.014936190847558817,0.01829008370548163,0.06874973451155597
2020-05-29,0.06321264357692707,0.024272433909308555,0.25148839614498464,0.01692961298452754,0.19284244371249193,0.29719025494602236,0.07553906349918105,0.8638369287344101,0.20932283963771434,0.050153675990482594,0.014925407346891337,0.01590610579480689,0.022773140264713485,0.08876404358015577
2020-06-01,0.06812686498438142,0.02321981369302445,0.26043436604249004,0.01643280549619293,0.19935076673200314,0.2579671814329847,0.07599973725115478,0.8421355961608918,0.21980586821775153,0.04882862872504656,0.014441911417100654,0.01131531138912606,0.032464160602206624,0.08262740714579608
2020-06-02,0.06999965676977482,0.022662537219575174,0.2608618292540148,0.01956489622038922,0.19052110509809939,0.2731919293357985,0.07853864868352606,0.8474088520381715,0.22105094259666533,0.05539106850531483,0.014574567388327846,0.01273781966827725,0.029923918312285816,0.11617076459458264
2020-06-03,0.07223684004679437,0.017647048958532197,0.26273089762465585,0.024016575590340095,0.19367164793349556,0.27448223216657097,0.07749440252615597,0.8435555625758784,0.21711595991131968,0.05681096263194174,0.01418532068585289,0.014095626224628177,0.03013892631370145,0.14783136902226235
2020-06-04,0.06871768596783018,0.0170278633748846,0.2571767326127149,0.02376818025666015,0.17895556644583344,0.27241779349846285,0.0689802830849362,0.8646482389261647,0.21116733405176388,0.049112467110810076,0.014192317703579586,0.009957425150850518,0.02728537309161068,0.1573852513432199
2020-06-05,0.08025554140469743,0.019938063962527397,0.2641662655727328,0.026946865080828913,0.18907025253747112,0.2974482237899212,0.0777572560105303,0.8924338771995928,0.21805358320722776,0.06261633286021917,0.015264518780039017,0.017263965472440912,0.030553598411911173,0.17733013897637384
2020-06-08,0.08271895714126343,0.019133127427868768,0.27697830645627053,0.027117640026666626,0.2001383705875861,0.3051893528576384,0.08049404003006394,0.8788452125950785,0.21902193511601545,0.0662762881542941,0.014461238423084992,0.024505724389306427,0.04042277853084385,0.18723264555138475
2020-06-09,0.09595369394732212,0.04030958617810737,0.30094233784096414,0.02626379052894008,0.19188907546054657,0.30312502884234993,0.08187266051439185,0.8660677713926106,0.23019668739426288,0.07081955813500673,0.016144619307736453,0.01855712342727467,0.039002149148482726,0.18207215702837432
2020-06-10,0.10707671762985299,0.04681112928807096,0.3154798960166456,0.02615510180079131,0.22314509274158045,0.28686852021676046,0.0861792407013553,0.8829015899744346,0.2272147158761523,0.0930313789128594,0.018385075076496553,0.01810453009537155,0.0519614035943088,0.17705105752391226
2020-06-11,0.08578576452050046,0.01826625816259575,0.28755618786803416,0.01789211756845341,0.18148414240894473,0.1901023431195441,0.06474883379040142,0.7983275362871023,0.208308347679833,0.05968209900166532,0.014400116432513509,0.0,0.04394288643663337,0.12969975229169628
2020-06-12,0.08943066459814297,0.022414853537949753,0.28351847454767964,0.020414885304417665,0.19416900482911448,0.22622807071350226,0.06850935469861985,0.7908231773824979,0.2146872919441383,0.0643200653726097,0.015351811087150835,0.0035561511749909736,0.03817434285773845,0.12523651227679256
2020-06-15,0.09469678565091166,0.02972135680298804,0.29214929864466355,0.021905248896010004,0.2086779126745898,0.23345337674624123,0.07117791400803719,0.806439943886982,0.2207127629007801,0.06810611533037247,0.017036942896964093,0.012543873863725796,0.04671656523197411,0.12704978317938054
2020-06-16,0.10612150515477808,0.02835912017446418,0.3054387480403373,0.024478462735157427,0.21642959607988232,0.2626123404154572,0.0799582877052245,0.8125245967457242,0.22555464026915442,0.08271418713431167,0.01630179491414916,0.021208194181025597,0.04536965865366256,0.14016017903933853
2020-06-17,0.1055056610722504,0.0289163966479134,0.3134610393564684,0.02553413869805353,0.22024332391379176,0.25461266923974346,0.0820296715228726,0.8143497843080474,0.22537019789721555,0.08482810348108549,0.017471773799929764,0.0013578065563509267,0.04685325428837968,0.14092745581362065
2020-06-18,0.10568168970781805,0.025758512378645126,0.3175175119222384,0.027579485119047162,0.24619341526099536,0.24583932083797233,0.07574389458821879,0.8060344623705209,0.22600041723989242,0.0913906937323129,0.017346054700145074,0.015388863861386604,0.04872234575364119,0.13925381666187298
2020-06-19,0.10315534186223002,0.026934974435741943,0.3240795340584337,0.022603563250994496,0.2432501734808502,0.23267901160326665,0.07250881905093415,0.7967048291138852,0.2303811297662017,0.08769923985080907,0.01764814275391751,0.019979658267067435,0.0482523969314511,0.13165253357897855
2020-06-22,0.11465572176016181,0.030216700545822983,0.33618943638323273,0.026826653984997395,0.2627333510543671,0.22855082218396783,0.08138807672213966,0.8062373767081676,0.23104210128664518,0.10479996340546271,0.01950266654875322,0.02463502159234071,0.04724182593027433,0.13402348192190583
2020-06-23,0.1242830340275135,0.025448919586821328,0.351975198563518,0.02594829632710484,0.25199682550350866,0.23654992009558384,0.08593354803363595,0.8027892216035031,0.2356841719766409,0.10902779609901025,0.01896656935198373,0.02508766804552698,0.048387539294149115,0.14371693531063057
2020-06-24,0.11615119673660956,0.015541784905548028,0.3426110974648975,0.024250437601862546,0.2374466358252728,0.2179706599995288,0.07525925847640363,0.7859556633908034,0.2230491743346613,0.09618640382533294,0.017468291998367573,0.020238305794419098,0.04210142454532963,0.12537608334455974
2020-06-25,0.12215898668349479,0.012693493428103497,0.3489079191011827,0.024987616818936007,0.24901223818407092,0.23009874990018053,0.0781257426925463,0.7741923599280287,0.2256007331884737,0.10407419181295541,0.01924596220785755,0.020820222889998075,0.04596095262763665,0.1328379774089058
2020-06-26,0.1080696814890501,0.0013622130081079042,0.32965236309119417,0.024422953518583743,0.22758072374124272,0.25822549423534236,0.05131719862538725,0.75370807943185,0.19547351979458769,0.09142239294768684,0.01690599107045542,0.01855712342727467,0.041930954292265746,0.12105253576356934
2020-06-29,0.11831299546475044,0.0024767659550064547,0.32575510604996616,0.025352295550850487,0.2282439724462879,0.2540969608575847,0.06313467063357087,0.7693248459363342,0.20248273053134405,0.09807957927517341,0.01722030886867853,0.022307326649383286,0.04955016083241791,0.13081559263695886
2020-06-30,0.1221086646401503,0.01690402153407189,0.3502308744136605,0.02763831647812791,0.24482538119201624,0.26674110309885357,0.07025996727568301,0.800964120830888,0.21236629194647125,0.11407584599036524,0.019300100546543263,0.025604989660871935,0.06037155062916426,0.14615772987051456
2020-07-01,0.12124140737317629,0.0167182705830608,0.38763728589523294,0.02650901510888544,0.26372831967173294,0.25177455334557797,0.07843296316632142,0.7802769259970628,0.22847515456150594,0.11783039736069922,0.019525368429572303,0.027027551061306054,0.06648717754885501,0.13102476718939082
2020-07-02,0.12124140737317629,0.01523219211372423,0.39125686801447246,0.027583421227131477,0.2663812507853822,0.24995386657174956,0.08796396563347658,0.786766973582558,0.22212691534519294,0.12275245290233894,0.02009988573609419,0.029937163099842512,0.08016058266201702,0.13806819078272692
2020-07-06,0.13348314091358265,0.021795667954302156,0.44328511143920224,0.028885230102607753,0.2878957748394555,0.27049965182805047,0.0981059559570257,0.7950822955200842,0.2326714247158763,0.13676104840540404,0.021685482128504026,0.034204608255371416,0.10518216738786827,0.16401020446554615
2020-07-07,0.1320252202889809,0.018885443746243347,0.425524200688312,0.026661943000545987,0.28234094748495375,0.24995386657174956,0.0947855995320957,0.7701359825486727,0.2335629786573524,0.12903115461081638,0.02191250093669484,0.0323295597656002,0.10798964495593215,0.1575250651432788
2020-07-08,0.14293470039055334,0.021981418905313244,0.45079566577633257,0.029191077475441488,0.29850788153324437,0.2546351411923675,0.09945391717745172,0.7762206354074148,0.23774388450528314,0.14348143253569345,0.024317082549151096,0.03459257954639894,0.10430675632545443,0.1621273907613665
2020-07-09,0.14499589443846056,0.04569657634117258,0.48247317511227106,0.029947861538550294,0.30041480915673113,0.27778216961772517,0.10459316320912398,0.7723669987862891,0.2391579898199215,0.14818254655245455,0.026363686843987398,0.04021793750084496,0.1086684853089671,0.17028653333381882
2020-07-10,0.14583808919990032,0.03715170190883904,0.4878931686684227,0.029140109922042037,0.29270453499726323,0.27674180993348596,0.11153759112203993,0.7948793811824375,0.24003415589007063,0.14613167753752476,0.02615588143213301,0.03931269771575563,0.13176260845816135,0.17098384252499854
2020-07-13,0.14361335836273742,0.022972130011399028,0.4579380818252575,0.02595219879323972,0.24901223818407092,0.2577564495507243,0.10239893305761621,0.7756120659738908,0.23070394515564716,0.12530805167092496,0.02317329402867222,0.03685562588783925,0.12445363703882893,0.1590590118611136
2020-07-14,0.15155675398467228,0.029969040484613463,0.45169744270062295,0.02743049333547093,0.2540695175233576,0.2663387863551909,0.1053438442986549,0.7837246471531867,0.23182601082349405,0.1293465918979816,0.02544167772205492,0.039647760208828264,0.12748535004235922,0.18046830341051023
2020-07-15,0.15491252890020168,0.03380804306814372,0.42825448030533964,0.026920742107089807,0.24797592402741242,0.26997981594438936,0.10398568076344922,0.78473878489288,0.2326714247158763,0.1283683300361802,0.024395667010897203,0.03588162060179345,0.13197146483687644,0.1822814529469522
2020-07-16,0.14886690875628378,0.031207411651908712,0.42545554375458305,0.025963990296517955,0.23728087142891063,0.25385504340841747,0.10331687978997045,0.7869697143407883,0.2336705288024308,0.11536939466837237,0.02374955557743543,0.030687023131901747,0.12500345149973668,0.18249062749938416
2020-07-17,0.14788675199504042,0.031950462696784976,0.41362017394010386,0.026501168124178895,0.24669083586314633,0.2790825618966144,0.10397547844866956,0.8044117551973038,0.23536138015208266,0.11208822493522475,0.024215809572426812,0.024713269242328195,0.12503417446110954,0.19441545816326922
2020-07-20,0.15809223577370807,0.04693497112888373,0.4869071179766564,0.028234317254382288,0.2769934211857029,0.28480408154865233,0.12001079666501507,0.8277357081543313,0.24057218939410888,0.1396006360307126,0.026375923271358535,0.027959935822053084,0.1468673907173455,0.2131749019664958
2020-07-21,0.15126762882255917,0.0440866796514392,0.46863770788303016,0.02714031470058824,0.25920974276735786,0.28610458848036124,0.1173080726809766,0.8186089892353421,0.2349309910526716,0.1306084915176009,0.025102907117850938,0.03127151660971045,0.13540403515163763,0.2055038333497179
2020-07-22,0.1526376336455152,0.07374612734422886,0.45666188178942446,0.026928580681309017,0.2613239714460954,0.282983853386102,0.12035547794587859,0.8257076062543611,0.23204120537319964,0.14007381703995336,0.025872986725935625,0.03192079149224403,0.13908539466447262,0.18493148274234117
2020-07-23,0.13037866096313394,0.0599999900794253,0.4212899438017763,0.025309149750695495,0.24984131499201034,0.2962473501583671,0.10394131377404842,0.8125245967457242,0.22086647665983936,0.11101536699716452,0.02371463731800661,0.03029745820238161,0.126912475784357,0.16059320131123989
2020-07-24,0.12922243615986778,0.12086687304453958,0.42826695472741794,0.023787751460746034,0.2496340776432916,0.26997981594438936,0.10102711411647475,0.6135622284594127,0.21796135023881483,0.10710307190475465,0.024166917326306,0.02958321599063235,0.1121578614653513,0.16470763502287156
2020-07-27,0.1402576622601186,0.11820433251810619,0.4427140495368824,0.026489410262850094,0.2598731825919991,0.29052560120069026,0.10826835091013415,0.5928749468358794,0.22224985336159833,0.11514865377143935,0.02575250703579538,0.02757037089253289,0.1309870118680796,0.18207215702837432
2020-07-28,0.1324273631647293,0.10978327630616946,0.42558971521037237,0.02439943779592614,0.25382080722228206,0.2668587368916717,0.09947097335498073,0.5861821584921537,0.2170544555557862,0.10937478213059049,0.024313600747588905,0.027635231979182384,0.1212944624129438,0.1681945450772072
2020-07-29,0.14141384765692966,0.16229098854912943,0.4359491990111688,0.024987616818936007,0.27085835473740105,0.27804243151801433,0.10624818794463625,0.5624528108083735,0.22192708510192719,0.11581122756114359,0.026059841182132705,0.029907893272861474,0.1247684770886416,0.17872481804180596
2020-07-30,0.14719540514426838,0.17535600749967106,0.4416749587451342,0.026261990684645117,0.262940588403086,0.2710200609758091,0.11131920926619226,0.5608301036351564,0.22378699095219093,0.11530629717954222,0.027097123999163315,0.02698598365729038,0.12298385619109063,0.16573469603241953
2020-07-31,0.19782139047805264,0.1705882265406694,0.47687215959908924,0.02808531706031868,0.275998579981401,0.28818530784883967,0.09411334546746081,0.5555568477578767,0.2532532799554077,0.11880850875154148,0.02710237009172823,0.028284559982999058,0.11427115477575868,0.1563255428404292
2020-08-03,0.21128220211783683,0.17207428138959002,0.46040001853070645,0.02984199032366701,0.3105709682007254,0.28974573272237913,0.09234227594127548,0.5671173236727128,0.25062480530984776,0.15518661859754845,0.029864922338883958,0.03172602230780469,0.12260143617189652,0.16875404300973496
2020-08-04,0.21493955463533604,0.21770897224098018,0.46880616019338595,0.0326495287511417,0.30319222283398173,0.3030098027587418,0.08911405426674018,0.5839511422545371,0.24735079414494557,0.14493257446481744,0.03138416401399834,0.031855824163028346,0.12290859548136597,0.18918718664778233
2020-08-05,0.21693801360649728,0.21938077804091183,0.489462660459991,0.03310044020995469,0.3082909751256254,0.29416708940116676,0.09108985024283739,0.5796917637478259,0.24625940996020387,0.14382856903823282,0.03179629303614493,0.028609263825869702,0.12260451198324675,0.19248731420360154
2020-08-06,0.23624327543618712,0.22804951793447403,0.4956939675742158,0.03295144842637847,0.32963960737027265,0.30561024335806186,0.09991453860986249,0.5792836785401206,0.27109906327452626,0.1545872927676335,0.032136801199669766,0.02718072628108814,0.12330484786360384,0.19979003656761973
2020-08-07,0.22322393431448312,0.21653248656346735,0.47773965566881316,0.03168492154537593,0.301699897320997,0.2967676446533063,0.0976691922453305,0.5682571329098023,0.275956257819566,0.14237712616719056,0.03118685747019421,0.026856102120142167,0.11764227916777402,0.19852600815823263
2020-08-10,0.23135786014751486,0.20037149245385577,0.4717174617674438,0.032245657148131227,0.2855744362250632,0.3045697690210032,0.09714018914411454,0.5925561682378568,0.26759444612370453,0.12903115461081638,0.030945878041152335,0.024973032316624733,0.11239898749914694,0.21151631221683775
2020-08-11,0.21447306101817692,0.16718263496935976,0.4506583519088747,0.030939903754083273,0.2641429217822351,0.29052560120069026,0.09158474098899522,0.5715243314729813,0.2570345488816941,0.1136657123129684,0.028745599990226904,0.020622558595630502,0.10561373008440712,0.21593980481896435
2020-08-12,0.23278063021404044,0.20266253107826704,0.4761108389539255,0.034708113279239436,0.2667544436500595,0.31419269481534795,0.10069603592198412,0.5919436064777581,0.2628140731108637,0.13199683689981268,0.03286848074676343,0.01997323059181383,0.13331531317990264,0.23419612526442657
2020-08-13,0.24285366889663856,0.19789470287843347,0.4757301310190456,0.03305340876463951,0.2772007222409538,0.1742719990240753,0.10390720141899029,0.5790793755671435,0.26498133578458427,0.13045079795251158,0.032887700826020334,0.018999225305768086,0.1434885855849869,0.22373399939074212
2020-08-14,0.2423374049265083,0.19455109127857007,0.47167375367787157,0.032426028460046316,0.2702365152781804,0.1685500207607593,0.09980545232106458,0.5858177285076461,0.2648891499459457,0.1310818229978008,0.0337328897772094,0.02016805289753626,0.1480515077829364,0.22513820569862608
2020-08-17,0.2408263249937846,0.20148604540075432,0.48240451817854213,0.033406329635225204,0.28383333670447075,0.1578871938934534,0.10376729890760156,0.5866345064510138,0.26476618836465315,0.13543590082599533,0.0391322952204976,0.018804456121328805,0.17645342675878894,0.23166837186101652
2020-08-18,0.24563631632712296,0.19678019717236694,0.5229936213328235,0.03274756980229317,0.313970093924133,0.15502591812974686,0.11726030491998268,0.5809170608474398,0.266579930600936,0.13925344937118678,0.03859970655697215,0.026531398277271467,0.1843552212697382,0.2389010659588594
2020-08-19,0.24636651794276382,0.19325074013982868,0.5067648743318627,0.03297106168290119,0.3185300800743329,0.1521652156301374,0.11344856315961399,0.5743829240902062,0.266964273910802,0.13520532915973704,0.03774577634581503,0.03315453329194479,0.18304056677044223,0.2330728209011923
2020-08-20,0.25929770682409065,0.2036532185639368,0.5182757187231126,0.03282205307835022,0.3367696424359403,0.16360882819831057,0.1242456990507061,0.5915350873215117,0.2768324474546022,0.15063933605792768,0.037763238816989696,0.027050844743939872,0.20197722996191075,0.2337048351058859
2020-08-21,0.28999498079979574,0.21009285256370214,0.5143284687689751,0.03328866691706368,0.3285618839677894,0.16204817401913219,0.12401371410848555,0.5937813785477624,0.27375821940319145,0.14570549362449536,0.04155260174480762,0.02659636560648715,0.2093721834905316,0.24606306427672464
2020-08-24,0.2974866602252874,0.2055727552863259,0.5214241295412552,0.03484928330957117,0.3324169573409913,0.16022748724530378,0.1272828496812654,0.5909224387717051,0.28049075479959606,0.14782447582689062,0.041809306085703275,0.03192079149224403,0.20387702681248032,0.2509080008204353
2020-08-25,0.2922864661721392,0.22582041204067715,0.5336026887997831,0.035688389222956265,0.36388046679687236,0.15450596759326607,0.13434672315644763,0.5968443609276726,0.2949856582918393,0.1566168450633637,0.042017111497557665,0.03244026451955395,0.2052807568084798,0.255401764421029
2020-08-26,0.30083601188861225,0.2237770570978913,0.5633580896650985,0.03707260405358241,0.5971402774833564,0.16204817401913219,0.14740971468075698,0.5992946079680674,0.3304773946868107,0.17141837236366098,0.04217776890553258,0.041530803451704124,0.22522031026078188,0.2609488041186816
2020-08-27,0.2932183106192556,0.21003096707391966,0.5502995599147684,0.036864772500438056,0.6137216862290847,0.16308830439773248,0.14208285069626486,0.5962315387984494,0.31404574024721776,0.18859207433345626,0.04116668313672415,0.039517958353604665,0.23836386732271558,0.2542082497424004
2020-08-28,0.2921983927446726,0.22086688013066436,0.5508611945820825,0.039091928426685255,0.5920828707310054,0.16074812569870156,0.14580585847783195,0.6172634623530329,0.3147220053794396,0.19596103845425805,0.04479539533948764,0.044063121577113507,0.23447055804375028,0.2682517692149917
2020-08-31,0.31351523589511937,0.2534984375212953,0.5662007343054274,0.040005568079051576,0.5985081841392715,0.16126807623518236,0.14242753197712837,0.6278816624065213,0.3140149645045639,0.18527102979615895,0.04637926085549709,0.03977764174597653,0.27719709291184197,0.2588425553399285
2020-09-01,0.3394025579439414,0.261919493733232,0.5812281278030254,0.04486386928137952,0.634158232054547,0.15632653971427501,0.15114643018782287,0.6246146374227586,0.3174580772998523,0.19077425433865458,0.049526956491962364,0.04263466371425656,0.25932782413923816,0.2785732317255962
2020-09-02,0.3254012079575977,0.2497832767785778,0.5913161262805744,0.050929891237091365,0.615255357281362,0.16646941604510035,0.17240972841464225,0.6544266418019937,0.3283100848833157,0.20462691177115255,0.05319867328791714,0.05153035378004284,0.23807206949393256,0.29739159879264965
2020-09-03,0.2724176132195732,0.20222909644563059,0.5403144992255147,0.04194260424382763,0.5668376284542679,0.12823831872646863,0.14242067811437892,0.6164468579890814,0.3108177748718606,0.15924201157201923,0.04389883477868529,0.03899843220501159,0.20707154690479612,0.25547185337027745
2020-09-04,0.27282066244379205,0.19894737033554954,0.5174176498883944,0.04620099379327901,0.524098827306085,0.12485755103755936,0.12593834155199551,0.6101169374151167,0.29792146619596904,0.14959566948592407,0.04115289627180516,0.030102662457300755,0.21576428191044866,0.2470463121076082
2020-09-08,0.23182376266784538,0.17839009716895854,0.47224167316852284,0.041334854016731856,0.46842651714318906,0.10353109473321065,0.10627895184766406,0.5862262476638922,0.2801372343621582,0.11293963977854282,0.0361955593343461,0.027440436234101584,0.14810372627163138,0.21593980481896435
2020-09-09,0.25448787311657334,0.19832818475190195,0.5093016575697817,0.04505595640218661,0.506398031085921,0.10691243568621744,0.11434265217125278,0.600723947671534,0.2840722406123911,0.14023411876833292,0.041799201509960436,0.03802448004024894,0.17580223355577662,0.24149872626229907
2020-09-10,0.23519825564961477,0.1801857684301189,0.48012665061719595,0.04389927889658847,0.49549580484523237,0.09234785871814588,0.10711491382484023,0.5872470682111125,0.2754183185750765,0.12151056592027398,0.038981655510299466,0.04049188395772568,0.1796878620943987,0.2240146586031001
2020-09-11,0.22769384793907982,0.16383897612866438,0.46175116032360564,0.044926645159031955,0.4760125635651834,0.10041024498613194,0.10360348635593436,0.5937813785477624,0.2731433643669544,0.11727260151548335,0.037952819904736444,0.03834910420119492,0.18074757577292017,0.21825710932541054
